time_local_15m,ahu_10_air_discharge_flow_sp,ahu_10_air_discharge_temp_sensor,ahu_10_air_discharge_temp_sp,ahu_10_air_return_flow_sp,ahu_10_air_return_temp_sensor,ahu_10_co2_return_concentration_sensor,ahu_10_enable_cmd,ahu_10_fan_air_discharge_enable_sensor,ahu_10_fan_air_discharge_flow_sp,ahu_10_fan_air_return_enable_sensor,ahu_10_fan_air_return_flow_sp,ahu_11_air_discharge_enable_sensor,ahu_11_air_discharge_flow_sp,ahu_11_air_discharge_temp_sensor,ahu_11_air_discharge_temp_sp,ahu_11_air_return_flow_sp,ahu_11_air_return_temp_sensor,ahu_11_co2_return_concentration_sensor,ahu_11_fan_air_discharge_flow_sp_percent,ahu_11_fan_air_enable_cmd,ahu_11_fan_air_exhaust_enable_sensor,ahu_11_fan_air_return_flow_sp_percent,ahu_12_air_discharge_flow_sp,ahu_12_air_discharge_temp_sensor,ahu_12_air_discharge_temp_sp,ahu_12_air_return_flow_sp,ahu_12_air_return_temp_sensor,ahu_12_co2_return_concentration_sensor,ahu_12_enable_cmd,ahu_12_fan_air_discharge_enable_sensor,ahu_12_fan_air_discharge_flow_sp,ahu_12_fan_air_return_enable_sensor,ahu_12_fan_air_return_flow_sp,ahu_13_air_discharge_flow_sp,ahu_13_air_discharge_temp_sensor,ahu_13_air_discharge_temp_sp,ahu_13_air_return_flow_sp,ahu_13_air_return_temp_sensor,ahu_13_co2_return_concentration_sensor,ahu_13_enable_cmd,ahu_13_fan_air_discharge_enable_sensor,ahu_13_fan_air_discharge_flow_sp,ahu_13_fan_air_return_enable_sensor,ahu_13_fan_air_return_flow_sp,ahu_14_air_discharge_flow_sp,ahu_14_air_discharge_temp_sensor,ahu_14_air_discharge_temp_sp,ahu_14_air_return_flow_sp,ahu_14_air_return_temp_sensor,ahu_14_co2_return_concentration_sensor,ahu_14_enable_cmd,ahu_14_fan_air_discharge_enable_sensor,ahu_14_fan_air_discharge_flow_sp,ahu_14_fan_air_return_enable_sensor,ahu_14_fan_air_return_flow_sp,ahu_15_air_discharge_pressure_sp,ahu_15_air_discharge_temp_sensor,ahu_15_air_discharge_temp_sp,ahu_15_air_return_pressure_sp,ahu_15_enable_cmd,ahu_15_fan_air_discharge_enable_sensor,ahu_15_fan_air_discharge_flow_sp,ahu_1_air_discharge_pressure_sp,ahu_1_air_discharge_temp_sensor,ahu_1_air_discharge_temp_sp,ahu_1_air_return_pressure_sp,ahu_1_air_return_temp_sensor,ahu_1_enable_cmd,ahu_1_fan_air_discharge_enable_sensor,ahu_1_fan_air_discharge_flow_sp,ahu_1_fan_air_return_enable_sensor,ahu_1_fan_air_return_flow_sp,ahu_2_air_discharge_pressure_sp,ahu_2_air_discharge_temp_sensor,ahu_2_air_discharge_temp_sp,ahu_2_air_return_pressure_sp,ahu_2_air_return_temp_sensor,ahu_2_enable_cmd,ahu_2_fan_air_discharge_enable_sensor,ahu_2_fan_air_discharge_flow_sp,ahu_2_fan_air_return_enable_sensor,ahu_2_fan_air_return_flow_sp,ahu_3_air_discharge_pressure_sp,ahu_3_air_discharge_temp_sensor,ahu_3_air_discharge_temp_sp,ahu_3_air_return_pressure_sp,ahu_3_air_return_temp_sensor,ahu_3_enable_cmd,ahu_3_fan_air_discharge_enable_sensor,ahu_3_fan_air_discharge_flow_sp,ahu_3_fan_air_return_enable_sensor,ahu_3_fan_air_return_flow_sp,ahu_4_air_discharge_pressure_sp,ahu_4_air_discharge_temp_sensor,ahu_4_air_discharge_temp_sp,ahu_4_air_return_pressure_sp,ahu_4_air_return_temp_sensor,ahu_4_enable_cmd,ahu_4_fan_air_discharge_enable_sensor,ahu_4_fan_air_discharge_flow_sp,ahu_4_fan_air_return_enable_sensor,ahu_4_fan_air_return_flow_sp,ahu_4_outside_air_temp_sensor,ahu_5_air_discharge_pressure_sp,ahu_5_air_discharge_temp_sensor,ahu_5_air_discharge_temp_sp,ahu_5_air_return_pressure_sp,ahu_5_air_return_temp_sensor,ahu_5_enable_cmd,ahu_5_fan_air_discharge_enable_sensor,ahu_5_fan_air_discharge_flow_sp,ahu_5_fan_air_return_enable_sensor,ahu_5_fan_air_return_flow_sp,ahu_6_air_discharge_pressure_sp,ahu_6_air_discharge_temp_sensor,ahu_6_air_discharge_temp_sp,ahu_6_air_return_pressure_sp,ahu_6_air_return_temp_sensor,ahu_6_enable_cmd,ahu_6_fan_air_discharge_enable_sensor,ahu_6_fan_air_discharge_flow_sp,ahu_6_fan_air_return_enable_sensor,ahu_6_fan_air_return_flow_sp,ahu_7_air_discharge_pressure_sp,ahu_7_air_discharge_temp_sensor,ahu_7_air_discharge_temp_sp,ahu_7_air_return_pressure_sp,ahu_7_air_return_temp_sensor,ahu_7_enable_cmd,ahu_7_fan_air_discharge_enable_sensor,ahu_7_fan_air_discharge_flow_sp,ahu_7_fan_air_return_enable_sensor,ahu_7_fan_air_return_flow_sp,ahu_8_air_discharge_flow_sp,ahu_8_air_discharge_temp_sensor,ahu_8_air_discharge_temp_sp,ahu_8_air_return_flow_sp,ahu_8_air_return_temp_sensor,ahu_8_co2_return_concentration_sensor,ahu_8_enable_cmd,ahu_8_fan_air_discharge_enable_sensor,ahu_8_fan_air_discharge_flow_sp,ahu_8_fan_air_return_enable_sensor,ahu_8_fan_air_return_flow_sp,ahu_9_air_discharge_pressure_sp,ahu_9_air_discharge_temp_sensor,ahu_9_air_discharge_temp_sp,ahu_9_air_return_pressure_sp,ahu_9_air_return_temp_sensor,ahu_9_co2_return_concentration_sensor,ahu_9_co2_return_concentration_sp,ahu_9_enable_cmd,ahu_9_fan_air_discharge_enable_sensor,ahu_9_fan_air_discharge_flow_sp,ahu_9_fan_air_return_enable_sensor,ahu_9_fan_air_return_flow_sp,weather_outside_air_temp
2026-08-06 16:00:00,2100,26.9099998474121,19,1300,26.4799995422363,429.400024414062,0,0,0,0,0,0,7000,22.1299991607666,19.5169239044189,6500,22.1599998474121,440,0,0,0,0,6500,26.5900001525879,15,5900,26.5,407.399993896484,0,0,0,0,0,4200,26.9799995422363,15,3200,26.6499996185303,417.799987792969,0,0,0,0,0,4000,28.25,15,3300,28,415.799987792969,0,0,0,0,0,570,27.3199996948242,19,350,0,0,0,300,27.0100002288818,19,285,27.0900001525879,0,0,0,0,0,217,27.25,21,206,27.1599998474121,0,0,0,0,0,418,27.4300003051758,19,397,27.5100002288818,0,0,0,1,0,241,28.6000003814697,19,229,28.5699996948242,0,0,0,1,0,27.5499992370605,310,28.3299999237061,19,294,28.3899993896484,0,0,0,0,0,220,27.1299991607666,19,209,27.0599994659424,0,0,0,0,0,441,28.2199993133545,19,321,28.3600006103516,0,0,0,0,0,10300,26.8199996948242,19,9400,26.9400005340576,410,0,0,0,0,0,540,27.1399993896484,19,605,27.1399993896484,429.199981689453,771.599975585938,0,0,0,0,0,23.53
2026-08-06 16:15:00,2100,26.9399995803833,19,1300,26.4949998855591,447.5,0,0,0,0,0,0,7000,22.1299991607666,19.5184621810913,6500,22.1750001907349,436.899993896485,0,0,0,0,6500,26.6350002288819,15,5900,26.5150003433228,416.200012207031,0,0,0,0,0,4200,26.9799995422363,15,3200,26.6649999618531,419.199981689453,0,0,0,0,0,4000,28.2650003433228,15,3300,28.0150003433228,416.000015258789,0,0,0,0,0,216,27.3050003051758,19,132,0,0,0,131,27.0700006484985,19,124,27.1599998474121,0,0.5,0,0,0,89,27.2800006866455,21,85,27.1499996185303,0,0,0,0,0,188,27.4149999618531,19,179,27.5250005722046,0,0,0,0.5,0,99,28.6150007247925,19,94,28.585000038147,0,0,0,1,0,27.6899995803833,139,28.3600006103516,19,132,28.4300003051758,0,0,0,0,0,112,27.1599998474121,19,106,27.085000038147,0,0,0,0,0,182,28.2049999237061,19,132,28.3649997711182,0,0,0,0,0,10300,26.835000038147,19,9400,26.9699993133545,416.100006103516,0,0,0,0,0,540,27.1850004196167,19,605,27.170000076294,428,763.000030517578,0,0,0,0,0,23.505
2026-08-06 16:30:00,2100,26.9699993133545,19,1300,26.5400009155273,434.200012207031,0,0,0,0,0,0,7000,22.0699996948242,19.5246162414551,6500,22.1299991607666,440,0,0,0,0,6500,26.6200008392334,15,5900,26.5300006866455,418.200012207031,0,0,0,0,0,4200,27.0100002288818,15,3200,26.6800003051758,419.399963378906,0,0,0,0,0,4000,28.25,15,3300,28.0599994659424,413.600006103516,0,0,0,0,0,216,27.3500003814697,19,132,0,0,0,131,27.0699996948242,19,124,27.2600002288818,0,0,0,0,0,89,27.3099994659424,21,85,27.1599998474121,0,0,0,0,0,188,27.4599990844727,19,179,27.6299991607666,0,0,0,0,0,99,28.6200008392334,19,94,28.6000003814697,0,0,0,1,0,27.8099994659424,139,28.3899993896484,19,132,28.4699993133545,0,0,0,0,0,112,27.1900005340576,19,106,27.1399993896484,0,0,0,0,0,182,28.2199993133545,19,132,28.3600006103516,0,0,0,0,0,10300,26.8799991607666,19,9400,27,406.199981689453,0,0,0,0,0,540,27.1700000762939,19,605,27.1700000762939,436.399993896484,771,0,0,0,0,0,23.48
2026-08-06 16:45:00,2100,26.9549999237061,19,1300,26.5500001907349,429.400024414063,0,0,0,0,0,0,7000,22.1299991607666,19.5200004577637,6500,22.1449995040894,442.199981689453,0,0,0,0,6500,26.6350002288819,15,5900,26.5300006866455,417.600006103516,0,0,0,0,0,4200,27.0100002288818,15,3200,26.7099990844727,419.399963378906,0,0,0,0,0,4000,28.2799997329712,15,3300,28.0900001525879,412.5,0,0,0,0,0,216,27.3500003814697,19,132,0,0,0,131,27.1699991226197,19,124,27.2900009155273,0,0,0,0,0,89,27.3099994659424,21,85,27.2049999237061,0,0,0,0,0,188,27.4449996948243,19,179,27.6449995040894,0,0,0,0,0,99,28.6299991607666,19,94,28.6150007247925,0,0,0,1,0,27.9249992370606,139,28.3899993896484,19,132,28.4849996566773,0,0,0,0,0,112,27.2199993133545,19,106,27.1700000762939,0,0,0,0,0,182,28.2349996566773,19,132,28.4049997329712,0,0,0,0,0,10300,26.8799991607666,19,9400,27.0300006866455,408.199981689453,0,0,0,0,0,540,27.2150001525879,19,605,27.1700000762939,428.199981689453,770.300018310547,0,0,0,0,0,23.455
2026-08-06 17:00:00,2100,27,19,1300,26.5400009155273,430.000030517578,0,0,0,0,0,0,7000,22.0699996948242,19.5246162414551,6500,22.1599998474121,440.600006103516,0,0,0,0,6500,26.6499996185303,15,5900,26.5599994659424,417.600006103516,0,0,0,0,0,4200,27.0400009155273,15,3200,26.7099990844727,415.199981689453,0,0,0,0,0,4000,28.3400001525879,15,3300,28.1200008392334,424.399993896484,0,0,0,0,0,216,27.3799991607666,19,132,0,0,0,131,27.2399997711182,19,124,27.3500003814697,0,0,0,0,0,89,27.3099994659424,21,85,27.2199993133545,0,0,0,1,0,188,27.4300003051758,19,179,27.5699996948242,0,0,0,0,0,99,28.6499996185303,19,94,28.6399993896484,0,0,0,1,0,28.0300006866455,139,28.4200000762939,19,132,28.5,0,0,0,0,0,112,27.25,19,106,27.2000007629395,0,0,0,0,0,182,28.2199993133545,19,132,28.4200000762939,0,0,0,0,0,10300,26.8799991607666,19,9400,27.0799999237061,408.199981689453,0,0,0,0,0,540,27.2000007629395,19,605,27.2000007629395,444.999969482422,772.200012207031,0,0,0,0,0,23.43
2026-08-06 17:15:00,2100,27,19,1300,26.6050004959107,434.800003051758,0,0,0,0,0,0,7000,22.1149997711182,19.5269231796265,6500,22.1449995040894,436.299987792969,0,0,0,0,6500,26.6649999618531,15,5900,26.5900001525879,424.699996948243,0,0,0,0,0,4200,27.0400009155273,15,3200,26.7099990844727,415.900009155274,0,0,0,0,0,4000,28.3249998092652,15,3300,28.1350002288819,412,0,0,0,0,0,216,27.3799991607666,19,132,0,0,0,131,27.255000114441,19,124,27.3799991607666,0,0,0,0,0,89,27.3400001525879,21,85,27.2199993133545,0,0,0,0,0,188,27.4449996948243,19,179,27.539999961853,0,0,0,0,0,99,28.6499996185303,19,94,28.6549997329712,0,0,0,1,0,28.125,139,28.4200000762939,19,132,28.545000076294,0,0,0,0,0,112,27.2650003433228,19,106,27.2449998855591,0,0,0,0,0,182,28.2650003433228,19,132,28.4650001525879,0,0,0,0,0,10300,26.920000076294,19,9400,27.0799999237061,408.799987792969,0,0,0,0,0,540,27.2150001525879,19,605,27.1850004196167,428.199981689453,778.300018310547,0,0,0,0,0,23.4075
2026-08-06 17:30:00,2100,27.0599994659424,19,1300,26.6200008392334,433.799987792969,0,0,0,0,0,0,7000,22.1299991607666,19.5292301177979,6500,22.1599998474121,438,0,0,0,0,6500,26.6800003051758,15,5900,26.5900001525879,421.999969482422,0,0,0,0,0,4200,27.0400009155273,15,3200,26.7099990844727,413,0,0,0,0,0,4000,28.3099994659424,15,3300,28.1499996185303,414.200012207031,0,0,0,0,0,216,27.4099998474121,19,132,0,0,0,131,27.3299999237061,19,124,27.4300003051758,0,0,0,0,0,89,27.3700008392334,21,85,27.25,0,0,0,0,0,188,27.4599990844727,19,179,27.4300003051758,0,0,0,0,0,99,28.6700000762939,19,94,28.6800003051758,0,0,0,1,0,28.2099990844727,139,28.4500007629395,19,132,28.5599994659424,0,0,0,0,0,112,27.3099994659424,19,106,27.2900009155273,0,0,0,0,0,182,28.2800006866455,19,132,28.4799995422363,0,0,0,0,0,10300,26.9300003051758,19,9400,27.2000007629395,409.399993896484,0,0,0,0,0,540,27.2600002288818,19,605,27.25,428.800018310547,773.799987792969,0,0,0,0,0,23.385
2026-08-06 17:45:00,2100,27.045000076294,19,1300,26.6050004959107,432.399993896485,0,0,0,0,0,0,7000,22.1149997711182,19.5292301177979,6500,22.1299991607666,438.199996948242,0,0,0,0,6500,26.7099990844727,15,5900,26.5900001525879,414.599990844726,0,0,0,0,0,4200,27.0749998092652,15,3200,26.755000114441,413.5,0,0,0,0,0,4000,28.2650003433228,15,3300,28.1499996185303,412.5,0,0,0,0,0,216,27.4099998474121,19,132,0,0,0,131,27.3299999237061,19,124,27.4899997711182,0,0,0,0,0,89,27.3700008392334,21,85,27.2800006866455,0,0,0,0,0,188,27.4449996948243,19,179,27.2249994277954,0,0,0,0,0,99,28.6700000762939,19,94,28.6999998092652,0,0,0,1,0,28.2749996185303,139,28.4350004196167,19,132,28.545000076294,0,0,0,0,0,112,27.3299999237061,19,106,27.2900009155273,0,0,0,0,0,182,28.2650003433228,19,132,28.4650001525879,0,0,0,0,0,10300,26.9749994277955,19,9400,27.2299995422363,408.799987792969,0,0,0,0,0,540,27.2700004577637,19,605,27.25,427.900009155274,786.799987792969,0,0,0,0,0,23.3625
2026-08-06 18:00:00,2100,27.0599994659424,19,1300,26.6499996185303,431.600006103516,0,0,0,0,0,0,7000,22.1299991607666,19.5246162414551,6500,22.1599998474121,438,0,0,0,0,6500,26.7099990844727,15,5900,26.6200008392334,411.600006103516,0,0,0,0,0,4200,27.0599994659424,15,3200,26.7700004577637,413,0,0,0,0,0,4000,28.25,15,3300,28.1499996185303,414.200012207031,0,0,0,0,0,216,27.4099998474121,19,132,0,0,0,131,27.3899993896484,19,124,27.5499992370605,0,0,0,0,0,89,27.4200000762939,21,85,27.3400001525879,0,0,0,0,0,188,27.3999996185303,19,179,27.0499992370605,0,0,0,0,0,99,28.6800003051758,19,94,28.7199993133545,0,0,0,1,0,28.3500003814697,139,28.4200000762939,19,132,28.5599994659424,0,0,0,0,0,112,27.3299999237061,19,106,27.3099994659424,0,0,0,0,0,182,28.2800006866455,19,132,28.4799995422363,0,0,0,0,0,10300,26.9599990844727,19,9400,27.2299995422363,408.199981689453,0,0,0,0,0,540,27.2800006866455,19,605,27.3099994659424,431.400024414062,774.200012207031,0,0,0,0,0,23.34
2026-08-06 18:15:00,2100,27.0699996948243,19,1300,26.7099990844727,428,0,0,0,0,0,0,7000,22.1000003814697,19.5292301177979,6500,22.1599998474121,440.399993896485,0,0,0,0,6500,26.7249994277955,15,5900,26.6649999618531,408.700012207031,0,0,0,0,0,4200,27.0749998092652,15,3200,26.7700004577637,413,0,0,0,0,0,4000,28.3249998092652,15,3300,28.1649999618531,416.299987792969,0,0,0,0,0,216,27.4250001907349,19,132,0,0,0,131,27.4049997329712,19,124,27.5799999237061,0,0,0,0,0,89,27.4350004196167,21,85,27.3249998092652,0,0,0,1,0,188,27.4599990844727,19,179,27.0799999237061,0,0,0,0,0,99,28.6900005340576,19,94,28.7399997711182,0,0,0,1,0,28.420000076294,139,28.4500007629395,19,132,28.5749998092652,0,0,0,0,0,112,27.375,19,106,27.3099994659424,0,0,0,0,0,182,28.2800006866455,19,132,28.5250005722046,0,0,0,0,0,10300,26.9899997711182,19,9400,27.295000076294,408.799987792969,0,0,0,0,0,540,27.2800006866455,19,605,27.295000076294,443.599975585938,775.400024414063,0,0,0,0,0,23.0125
2026-08-06 18:30:00,2100,27.0799999237061,19,1300,26.6800003051758,432.600036621094,0,0,0,0,0,0,7000,22.1000003814697,19.5246162414551,6500,22.1599998474121,433.600006103516,0,0,0,0,6500,26.7399997711182,15,5900,26.6499996185303,416,0,0,0,0,0,4200,27.0900001525879,15,3200,26.7999992370605,426.000030517578,0,0,0,0,0,4000,28.3400001525879,15,3300,28.1800003051758,412,0,0,0,0,0,216,27.4400005340576,19,132,0,0,0,131,27.4200000762939,19,124,27.6100006103516,0,0,0,0,0,89,27.4500007629395,21,85,27.3700008392334,0,0,0,0,0,188,27.4599990844727,19,179,27.2000007629395,0,0,0,0,0,99,28.6900005340576,19,94,28.7600002288818,0,0,0,1,0,28.4799995422363,139,28.4500007629395,19,132,28.5599994659424,0,0,0,0,0,112,27.3600006103516,19,106,27.3400001525879,0,0,0,0,0,182,28.2800006866455,19,132,28.5100002288818,0,0,0,0,0,10300,27.0200004577637,19,9400,27.3099994659424,408.799987792969,0,0,0,0,0,540,27.3099994659424,19,605,27.3400001525879,429.799987792969,774.800048828125,0,0,0,0,0,22.685
2026-08-06 18:45:00,2100,27.1100006103516,19,1300,26.6949996948243,435.899993896485,0,0,0,0,0,0,7000,22.085000038147,19.5315380096436,6500,22.1299991607666,437.400009155274,0,0,0,0,6500,26.75,15,5900,26.6350002288819,414.400009155274,0,0,0,0,0,4200,27.0900001525879,15,3200,26.7999992370605,410.799987792969,0,0,0,0,0,4000,28.4350004196167,15,3300,28.2199993133545,412.800003051758,0,0,0,0,0,216,27.4549999237061,19,132,0,0,0,131,27.4549999237061,19,124,27.6549997329712,0,0,0,0,0,89,27.4500007629395,21,85,27.3800001144409,0,0,0,0,0,188,27.4849996566773,19,179,27.3400001525879,0,0,0,0,0,99,28.7099990844727,19,94,28.7800006866455,0,0,0,1,0,28.5250005722046,139,28.4650001525879,19,132,28.5900001525879,0,0,0,0,0,112,27.3899993896484,19,106,27.3400001525879,0,0,0,0,0,182,28.2800006866455,19,132,28.5100002288818,0,0,0,0.5,0,10300,27.0349998474121,19,9400,27.3400001525879,409.399993896484,0,0,0,0,0,540,27.3400001525879,19,605,27.3400001525879,427.900009155274,781.100036621094,0,0,0,0,0,22.3575
2026-08-06 19:00:00,2100,27.1399993896484,19,1300,26.6800003051758,441.200012207031,0,0,0,0,0,0,7000,22.1000003814697,19.5292301177979,6500,22.1599998474121,431.400024414062,0,0,0,0,6500,26.7600002288818,15,5900,26.6499996185303,406.199981689453,0,0,0,0,0,4200,27.1200008392334,15,3200,26.7999992370605,410.799987792969,0,0,0,0,0,4000,28.4200000762939,15,3300,28.2299995422363,419.600006103516,0,0,0,0,0,216,27.5,19,132,0,0,0,131,27.5,19,124,27.6700000762939,0,0,0,0,0,89,27.5100002288818,21,85,27.3899993896484,0,0,0,0,0,188,27.4599990844727,19,179,27.2800006866455,0,0,0,0,0,99,28.7099990844727,19,94,28.7900009155273,0,0,0,1,0,28.5699996948242,139,28.4799995422363,19,132,28.6200008392334,0,0,0,0,0,112,27.3899993896484,19,106,27.3400001525879,0,0,0,0,0,182,28.3099994659424,19,132,28.5100002288818,0,0,0,0,0,10300,27.0499992370605,19,9400,27.3400001525879,409.399993896484,0,0,0,0,0,540,27.3400001525879,19,605,27.3700008392334,433.600006103516,782.400024414062,0,0,0,0,0,22.03
2026-08-06 19:15:00,2100,27.1399993896484,19,1300,26.6949996948243,434.800003051758,0,0,0,0,0,0,7000,22.085000038147,19.5315380096436,6500,22.1449995040894,441.199981689454,0,0,0,0,6500,26.8050003051758,15,5900,26.6649999618531,416.499984741211,0,0,0,0,0,4200,27.1200008392334,15,3200,26.8149995803833,420.300003051758,0,0,0,0,0,4000,28.4799995422363,15,3300,28.2600002288818,415,0,0,0,0,0,216,27.5,19,132,0,0,0,131,27.5150003433228,19,124,27.7049999237061,0,0,0,0,0,89,27.4949998855591,21,85,27.4200000762939,0,0,0,0.5,0,188,27.4699993133545,19,179,27.2650003433228,0,0,0,0,0,99,28.7249994277954,19,94,28.8049993515015,0,0,0,1,0,28.6150007247925,139,28.4899997711182,19,132,28.6649999618531,0,0,0,0,0,112,27.4049997329712,19,106,27.3550004959107,0,0,0,0,0,182,28.295000076294,19,132,28.5550003051758,0,0,0,0,0,10300,27.0649995803833,19,9400,27.3700008392334,408.199981689453,0,0,0,0,0,540,27.3400001525879,19,605,27.3699998855591,426.900009155274,785.399993896485,0,0,0,0,0,21.705
2026-08-06 19:30:00,2100,27.1700000762939,19,1300,26.6800003051758,431,0,0,0,0,0,0,7000,22.0699996948242,19.5338459014893,6500,22.1299991607666,442.199981689453,0,0,0,0,6500,26.7900009155273,15,5900,26.6499996185303,410.600006103516,0,0,0,0,0,4200,27.1499996185303,15,3200,26.7999992370605,411.799987792969,0,0,0,0,0,4000,28.5100002288818,15,3300,28.2600002288818,421.199981689453,0,0,0,0,0,216,27.5,19,132,0,0,0,131,27.5300006866455,19,124,27.6900005340576,0,0,0,0,0,89,27.5100002288818,21,85,27.4200000762939,0,0,0,0,0,188,27.5100002288818,19,179,27.2000007629395,0,0,0,0,0,99,28.7399997711182,19,94,28.8199996948242,0,0,0,1,0,28.6399993896484,139,28.5300006866455,19,132,28.6499996185303,0,0,0,0,0,112,27.4200000762939,19,106,27.3700008392334,0,0,0,0,0,182,28.3400001525879,19,132,28.5699996948242,0,0,0,0,0,10300,27.0799999237061,19,9400,27.3999996185303,407.200012207031,0,0,0,0,0,540,27.3400001525879,19,605,27.3700008392334,425,785.599975585938,0,0,0,0,0,21.38
2026-08-06 19:45:00,2100,27.1549997329712,19,1300,26.6800003051758,427.699996948243,0,0,0,0,0,0,7000,22.0699996948242,19.5292301177979,6500,22.1449995040894,440.399978637696,0,0,0,0,6500,26.7900009155273,15,5900,26.6350002288819,403.500015258789,0,0,0,0,0,4200,27.1499996185303,15,3200,26.8149995803833,409.200012207031,0,0,0,0,0,4000,28.4949998855591,15,3300,28.2600002288818,413.100006103516,0,0,0,0,0,216,27.5,19,132,0,0,0,131,27.5300006866455,19,124,27.7049999237061,0,0.5,0,0,0,89,27.5400009155273,21,85,27.4200000762939,0,0,0,0,0,188,27.5250005722046,19,179,27.0799999237061,0,0,0,0,0,99,28.7449998855591,19,94,28.8299999237061,0,0,0,1,0,28.6949996948243,139,28.5150003433228,19,132,28.6649999618531,0,0,0,0,0,112,27.4200000762939,19,106,27.3700008392334,0,0,0,0,0,182,28.3550004959107,19,132,28.6000003814697,0,0,0,0.5,0,10300,27.0950002670289,19,9400,27.3999996185303,427.399993896485,0,0,0,0,0,540,27.3400001525879,19,605,27.3850002288819,425.500015258789,792.100006103516,0,0,0,0,0,21.055
2026-08-06 20:00:00,2100,27.1700000762939,19,1300,26.6499996185303,425,0,0,0,0,0,0,7000,22.0699996948242,19.5292301177979,6500,22.1299991607666,448.199981689453,0,0,0,0,6500,26.7900009155273,15,5900,26.6499996185303,403.000030517578,0,0,0,0,0,4200,27.1499996185303,15,3200,26.8299999237061,409.600006103516,0,0,0,0,0,4000,28.5400009155273,15,3300,28.2900009155273,422.200012207031,0,0,0,0,0,216,27.5200004577637,19,132,0,0,0,131,27.5300006866455,19,124,27.7199993133545,0,1,0,0,0,89,27.5699996948242,21,85,27.4500007629395,0,0,0,0,0,188,27.4799995422363,19,179,27.0200004577637,0,0,0,0,0,99,28.7600002288818,19,94,28.8400001525879,0,0,0,1,0,28.7199993133545,139,28.5300006866455,19,132,28.6800003051758,0,0,0,0,0,112,27.4200000762939,19,106,27.3999996185303,0,0,0,0,0,182,28.3700008392334,19,132,28.6299991607666,0,0,0,0,0,10300,27.0799999237061,19,9400,27.3999996185303,452.199981689453,0,0,0,0,0,540,27.3700008392334,19,605,27.4300003051758,427.199981689453,793.200012207031,0,0,0,0,0,20.73
2026-08-06 20:15:00,2100,27.2000007629395,19,1300,26.6649999618531,448.099990844727,0,0,0,0,0,0,7000,22.1000003814697,19.5315380096436,6500,22.1299991607666,431.400024414062,0,0,0,0,6500,26.7900009155273,15,5900,26.6499996185303,418.999984741211,0,0,0,0,0,4200,27.1800003051758,15,3200,26.8149995803833,410.800003051758,0,0,0,0,0,4000,28.5100002288818,15,3300,28.2750005722046,412,0,0,0,0,0,216,27.5100002288819,19,132,0,0,0,131,27.545000076294,19,124,27.7199993133545,0,0.5,0,0,0,89,27.6000003814697,21,85,27.4500007629395,0,0,0,0,0,188,27.5250005722046,19,179,27.0100002288819,0,0,0,0,0,99,28.7550001144409,19,94,28.8400001525879,0,0,0,1,0,28.755000114441,139,28.545000076294,19,132,28.6800003051758,0,0,0,0,0,112,27.4500007629395,19,106,27.3850002288819,0,0,0,0,0,182,28.3400001525879,19,132,28.585000038147,0,0,0,0,0,10300,27.0950002670289,19,9400,27.3850002288819,431.900009155274,0,0,0,0,0,540,27.3700008392334,19,605,27.4300003051758,429.000030517578,791.899963378907,0,0,0,0,0,20.405
2026-08-06 20:30:00,2100,27.2299995422363,19,1300,26.6499996185303,423.400024414062,0,0,0,0,0,0,7000,22.1000003814697,19.5292301177979,6500,22.1299991607666,432.000030517578,0,0,0,0,6500,26.8199996948242,15,5900,26.6499996185303,402,0,0,0,0,0,4200,27.1499996185303,15,3200,26.7999992370605,410.799987792969,0,0,0,0,0,4000,28.5400009155273,15,3300,28.2900009155273,413.600006103516,0,0,0,0,0,216,27.5200004577637,19,132,0,0,0,131,27.5300006866455,19,124,27.6700000762939,0,0,0,0,0,89,27.6000003814697,21,85,27.4799995422363,0,0,0,0,0,188,27.5100002288818,19,179,26.9099998474121,0,0,0,1,0,99,28.75,19,94,28.8500003814697,0,0,0,1,0,28.7600002288818,139,28.5599994659424,19,132,28.7099990844727,0,0,0,0,0,112,27.4500007629395,19,106,27.3999996185303,0,0,0,0,0,182,28.3700008392334,19,132,28.6299991607666,0,0,0,0,0,10300,27.1100006103516,19,9400,27.3700008392334,438.600006103516,0,0,0,0,0,540,27.3700008392334,19,605,27.4300003051758,425,791,0,0,0,0,0,20.08
