time_local_15m,Building,ahu_10_air_discharge_temp_sensor,ahu_10_air_discharge_temp_sensor_cooling,ahu_11_air_discharge_temp_sensor,ahu_11_air_discharge_temp_sensor_cooling,ahu_12_air_discharge_temp_sensor,ahu_12_air_discharge_temp_sensor_cooling,ahu_14_air_discharge_temp_sensor,ahu_14_air_discharge_temp_sensor_cooling,ahu_14_air_discharge_temp_sensor_heating,ahu_15_air_discharge_temp_sensor,ahu_15_air_discharge_temp_sensor_cooling,ahu_1_air_discharge_temp_sensor,ahu_1_air_discharge_temp_sensor_cooling,ahu_2_air_discharge_temp_sensor,ahu_2_air_discharge_temp_sensor_cooling,ahu_2_air_discharge_temp_sensor_heating,ahu_4_air_discharge_temp_sensor,ahu_4_air_discharge_temp_sensor_cooling,ahu_4_air_discharge_temp_sensor_heating,ahu_6_air_discharge_temp_sensor,ahu_6_air_discharge_temp_sensor_cooling,ahu_6_air_discharge_temp_sensor_heating,ahu_7_air_discharge_temp_sensor,ahu_7_air_discharge_temp_sensor_cooling,ahu_8_air_discharge_temp_sensor,ahu_8_air_discharge_temp_sensor_cooling,ahu_9_air_discharge_temp_sensor,ahu_9_air_discharge_temp_sensor_cooling,weather_outside_air_temp,ahu_abe_air_discharge_temp_sensor,ahu_abo_air_discharge_temp_sensor,ahu_ac_air_discharge_temp_sensor,ahu_cc_air_discharge_temp_sensor,ahu_hall_air_discharge_temp_sensor
2026-08-10 12:00:00,Eurocrystal,26.1205911636353,7.48999977111817,23.0812387466431,7.05499982833862,17.6814517974854,7.11499977111817,23.0568056106568,7.13499999046326,24.0899991989136,25.5547962188721,20.0649995803833,23.5994873046875,6.82999992370606,25.5190858840942,25.3799991607666,25.6849994659424,25.9267978668213,8.27500009536743,25.2299995422364,20.0424327850342,8.0849997997284,25.3099994659424,25.8959884643555,22.3949995040894,27.6552801132202,28.4449987411499,28.6192111968995,22.7249994277954,24.88,14.1300010681153,14.8300018310547,14.7650032043457,14.5000038146973,16.4434890747071
2026-08-10 12:15:00,Eurocrystal,25.96826171875,8.17000007629395,22.9708881378174,7.77999973297119,17.9334125518799,8.56999969482422,23.0442237854004,8.23999977111816,24.0399990081787,25.6774482727051,20.0900001525879,25.1582908630371,7.08999967575073,25.4991436004639,25.3400001525879,25.689998626709,25.8500137329102,7.42999982833862,25.189998626709,19.9068660736084,7.3899998664856,25.269998550415,26.0510864257812,22.3999996185303,27.601448059082,28.4300003051758,28.5986423492432,22.3599987030029,25.26,13.9500007629395,14.3300018310547,14.5599975585938,14.0299987792969,16.282262802124
2026-08-10 12:30:00,Eurocrystal,25.2136487960816,7.56499981880188,22.5000276565552,8.26999998092651,17.1943712234498,7.75,22.9522390365601,7.34499979019165,24.0099992752075,25.90807056427,20.0900001525879,23.6635112762452,8.14499998092652,25.4852771759033,25.3450002670288,25.6899995803833,26.3506126403809,7.61499977111817,25.1549997329712,19.701099395752,7.59499979019165,25.2249994277954,25.9353189468384,22.3549995422364,27.5500888824463,28.3149995803833,29.31298828125,22.0900001525879,25.64,13.9000015258789,14.2150001525879,14.5050010681153,13.9300003051758,16.2779035568237
2026-08-10 12:45:00,Eurocrystal,25.8079357147217,8.17999935150146,24.4626197814941,9.72999954223633,16.6375389099121,7.46999979019165,22.6702938079834,7.27999973297119,24,25.8075752258301,20.0599994659424,22.5164813995361,7.19000005722046,25.4690990447998,25.3199996948242,25.6999988555908,26.3119411468506,8.89999961853027,25.1099987030029,19.6670513153076,8.28999996185303,25.189998626709,25.8707084655762,22.3500003814697,27.5164470672607,28.1299991607666,29.1761894226074,21.8599987030029,26.02,13.9300003051758,14.2300033569336,14.5500030517578,13.9200019836426,16.3519821166992
2026-08-10 13:00:00,Eurocrystal,28.1796770095825,9.53999948501587,27.3719606399537,11.0050001144409,16.9964408874512,7.50999999046326,22.877426147461,7.2649998664856,24,25.8913612365723,20.0499992370606,24.0498895645142,7.41999983787537,25.4556818008423,25.3099994659424,25.689998626709,25.8113803863526,9.36499977111816,25.0799999237061,20.043646812439,8.70499992370606,25.125,25.9258842468262,22.335000038147,27.5044412612915,27.9349994659424,28.9265689849854,21.6099996566773,26.4,14.185001373291,14.4549980163574,14.770004272461,14.0849990844727,16.5306425094605
2026-08-10 13:15:00,Eurocrystal,29.3789863586426,10.9399995803833,29.1617126464844,12.0699996948242,17.0675296783447,7.60999965667725,23.0192737579346,6.84999990463257,24.019998550415,26.0718021392822,20.0399990081787,24.9647006988525,7.21000003814697,25.4483280181885,25.2799987792969,25.7099990844727,26.3183250427246,9.71000003814697,25.0499992370605,20.0205097198486,8.88999938964844,25.1199989318848,26.0581245422363,22.3199996948242,27.4824333190918,27.7299995422363,28.7956104278564,21.3500003814697,26.78,14.3499984741211,14.629997253418,14.9599990844727,14.2500076293945,16.6918716430664
2026-08-10 13:30:00,Eurocrystal,30.2707643508911,12.4000000953674,30.2816877365113,12.9449996948243,17.629002571106,8.30499982833863,23.1748943328858,8.02500009536743,24.024998664856,26.0554924011231,14.7299995422363,23.4912281036377,7.52499985694885,25.4249029159546,25.164999961853,25.6999988555909,25.8370761871338,9.04499959945679,25.0149993896484,20.4090433120728,8.73999977111816,25.0749998092652,26.0758752822876,22.2899990081787,27.4682130813599,27.5299997329712,28.6811666488648,21.2299995422364,27.16,14.2850036621094,14.6500053405762,14.9650039672852,14.3750038146973,16.7354469299317
2026-08-10 13:45:00,Eurocrystal,26.3451137542725,7.28999996185303,23.4000473022461,8.42000007629395,17.9995231628418,8.22000026702881,23.3682975769043,7.1399998664856,24.0299987792969,26.4117965698242,9.96999931335449,24.2986145019531,8.23999977111816,25.4299755096436,25.2099990844727,25.6999988555908,26.17600440979,8.21000003814697,25,20.5759735107422,8.22000026702881,25.019998550415,25.9322738647461,22.2799987792969,27.4785385131836,27.3699989318848,29.8179550170898,21.1499996185303,27.54,14.2600021362305,14.6000061035156,14.9700012207031,14.3499984741211,16.7703075408936
2026-08-10 14:00:00,Eurocrystal,26.0532932281494,7.7799997329712,22.9653472900391,7.85999989509583,17.9257049560547,7.83999967575074,23.2052183151245,7.93000006675721,24.0099992752075,25.7900485992432,7.92000007629395,24.5925807952881,7.73499989509583,25.4277229309082,25.2199993133545,25.6949987411499,25.9697036743164,8.3899998664856,24.9699993133545,20.8421640396118,8.44499969482422,25.019998550415,26.0168008804321,22.2699995040894,27.4740495681763,27.2200002670288,29.7424669265748,21.0999994277954,27.92,14.645004272461,15.0750007629395,15.3150024414063,14.6500053405762,17.1232709884644
2026-08-10 14:15:00,Eurocrystal,25.8626842498779,7.44000005722046,23.024959564209,7.83999967575073,18.0667762756348,7.87999963760376,23.1019134521484,7.86999988555908,23.9799995422363,26.7738971710205,9.46999931335449,22.8516731262207,8.15999984741211,25.4217357635498,25.1599998474121,25.6800003051758,26.0575637817383,7.71999979019165,24.9499988555908,20.9075584411621,7.75,25,26.100736618042,22.2299995422363,27.5010147094727,27.0999984741211,30.0627861022949,21.0100002288818,28.3,14.5500030517578,15.6399993896484,15.4899978637695,15.1600036621094,17.1712017059326
2026-08-10 14:30:00,Eurocrystal,26.0545911788941,7.14499974250794,23.0032663345337,7.09499979019165,17.9124784469605,7.25999975204468,23.0350942611695,6.95499968528748,23.9549989700318,26.0541753768921,8.3199999332428,23.9790277481079,7.5149998664856,25.4020223617554,25.1149997711182,25.6800003051758,25.9768896102906,8.33999967575073,24.8999996185303,21.0257062911988,8.4049997329712,24.9899997711182,26.0957670211792,22.2199993133545,27.5497627258301,26.9700002670288,29.8418369293213,20.8949995040894,28.68,14.8100013732911,15.8499984741211,15.75,15.5200004577637,17.4675168991089
2026-08-10 14:45:00,Eurocrystal,26.1663780212402,7.34999990463257,22.9674816131592,7.46000003814697,18.0348129272461,7.6399998664856,23.000394821167,7.09999990463257,23.9499988555908,25.5381698608398,7.23999977111816,24.0435676574707,7.54999971389771,25.3563575744629,25.0399990081787,25.689998626709,26.1263961791992,9.59000015258789,24.8899993896484,21.7111053466797,10.1899995803833,24.9799995422363,26.0597076416016,22.2199993133545,27.5796356201172,26.8400001525879,29.5453472137451,20.8299999237061,29.06,15.2799987792969,16.0400009155273,15.9000015258789,15.6999969482422,17.5982437133789
2026-08-10 15:00:00,Eurocrystal,26.1604528427124,7.35999989509583,23.047818183899,7.61999964714051,18.1311502456665,7.75,22.9606351852417,7.23499989509583,23.9549989700318,26.3432092666626,7.78499960899353,24.3749723434448,8.02999973297119,25.3436555862427,25.0950002670288,25.6999988555908,26.0823936462403,10.4849996566773,24.8499994277955,22.4395160675049,11.0699996948242,24.9449996948243,26.2196607589722,22.1749992370606,27.6251497268677,26.7199993133545,29.5776262283325,20.7150001525879,29.44,14.955005645752,16.0199966430665,15.9049987792969,15.7400016784668,17.6723222732544
2026-08-10 15:15:00,Eurocrystal,26.3132038116455,8.1899995803833,23.2311611175537,8.4399995803833,18.5442390441895,8.71000003814697,23.0564098358154,8.09000015258789,23.9599990844727,26.2836532592773,8.17999935150146,24.673282623291,8.47999954223633,25.3599433898926,25.0900001525879,25.7099990844727,26.0099754333496,11.2399997711182,24.8199996948242,22.9650173187256,11.8000001907349,24.9200000762939,26.4853057861328,22.1499996185303,27.6867485046387,26.5900001525879,29.9116592407227,20.6399993896484,29.385,14.4700012207031,15.6399993896484,15.5899963378906,15.3600006103516,17.4065132141113
2026-08-10 15:30:00,Eurocrystal,26.1690893173218,7.0299997329712,23.1438884735108,7.25999999046326,18.2262659072876,7.47499966621399,22.9224576950073,7.16499972343445,23.9649991989136,25.7002220153809,7.59500002861023,24.9139041900635,8.70499992370606,25.3608655929566,25.0499992370606,25.7149991989136,26.0587892532349,11.9899997711182,24.8049993515015,23.3181629180908,12.4449996948242,24.8899993896484,26.2573585510254,9.0149998664856,27.7444524765015,26.4499998092652,29.7784776687622,20.6099996566773,29.33,14.1950035095215,15.1599998474122,15.25,14.9550018310547,17.1058416366577
2026-08-10 15:45:00,Eurocrystal,26.3727569580078,7.59999990463257,23.1585464477539,7.23000001907349,18.1873474121094,7.36999988555908,23.0224609375,7.46999979019165,23.9599990844727,25.8801746368408,7.27999973297119,25.1079063415527,9.1899995803833,25.354175567627,25.0299987792969,25.7199993133545,26.0661907196045,12.7199993133545,24.7799987792969,23.5647945404053,13.0299997329712,24.8599987030029,26.3431758880615,8.84000015258789,27.8134708404541,26.3299999237061,29.5508270263672,20.5799999237061,29.275,13.8300018310547,15.0299987792969,15.0900039672852,14.7300033569336,16.9707565307617
2026-08-10 16:00:00,Eurocrystal,26.3601913452149,7.52499961853028,23.0214633941651,7.61999988555908,18.3641548156739,7.75499987602234,23.0331745147705,7.60999989509583,23.9499988555908,26.5029287338257,7.66999983787536,25.2740507125855,9.21499967575074,25.3583211898804,25.0500001907349,25.7099990844727,25.9606246948243,13.3499994277954,24.7649993896484,23.7193965911866,13.534999370575,24.835000038147,26.5490312576294,9.05999994277954,27.8894901275635,26.2049999237061,29.6143589019776,20.5200004577637,29.22,13.6500015258789,14.8050003051758,15.0750007629395,14.6350059509278,16.9184656143189
2026-08-10 16:15:00,Eurocrystal,26.4215469360352,7.67999982833862,23.0306625366211,7.54999971389771,18.3947105407715,7.62999963760376,23.0522174835205,7.64999961853027,23.9499988555908,26.2667598724365,7.56999969482422,25.4041061401367,9.56999969482422,25.3593444824219,24.9300003051758,25.7199993133545,25.9424247741699,14.0199995040894,24.75,23.8394947052002,13.9399995803833,24.8299999237061,25.2584228515625,7.8899998664856,27.9473342895508,26.0799999237061,30.1323833465576,20.5100002288818,29.165,13.6600036621094,14.5900039672852,14.9900054931641,14.4199981689453,16.8313121795654
2026-08-10 16:30:00,Eurocrystal,26.2946519851685,7.41499996185303,23.0060863494874,7.55999970436096,18.3753890991211,7.70999979972839,22.9285345077515,7.41999983787536,23.9499988555908,25.7558383941651,7.6949999332428,25.5236415863037,9.86999988555909,25.3514099121094,25.0449991226196,25.7249994277954,26.0391273498535,14.6549997329712,24.7600002288818,23.912338256836,14.2999997138977,24.8149995803833,26.4123477935791,8.66499996185303,28.0099315643311,25.9899988174439,29.8778600692749,20.4849996566773,29.11,13.9899978637696,14.7050018310547,15.0750007629395,14.4350051879883,17.0056161880493
2026-08-10 16:45:00,Eurocrystal,26.2794990539551,8.36999988555908,22.9917736053467,7.3899998664856,18.1737041473389,7.56999969482422,22.9346389770508,7.54999971389771,23.9499988555908,26.0853481292725,7.36999988555908,25.6243000030518,10.0299997329712,25.3819351196289,24.9599990844727,25.7299995422363,26.1144027709961,15.2399997711182,24.7600002288818,23.9837455749512,14.5999994277954,24.8099994659424,25.0857925415039,7.71999979019165,28.0804805755615,25.9200000762939,30.0032482147217,20.5,29.055,15.2099990844727,15.4300003051758,15.8899993896484,15.1600036621094,17.7028274536133
2026-08-10 17:00:00,Eurocrystal,25.9413642883301,7.27999973297119,23.0742473602295,7.71499967575074,18.2621974945068,7.90000009536743,22.9910335540772,7.55499982833863,23.9649991989136,26.2764348983765,7.77999997138977,25.7039251327515,10.2849998474121,25.4152870178223,25.0099992752075,25.7349996566773,25.7126197814942,15.7549996376038,24.774998664856,24.0356025695801,14.8949999809265,24.8049993515015,26.2119865417481,9.03499984741211,28.1858701705933,25.8399991989136,30.1074047088624,20.4699993133545,29,15.2799987792969,15.5500030517578,16.004997253418,15.4200019836426,17.8161211013794
2026-08-10 17:15:00,Eurocrystal,26.1612796783447,7.48000001907349,22.9122581481934,7.32999992370605,18.1333694458008,7.59999990463257,22.9767417907715,7.46000003814697,23.9799995422363,25.9343376159668,7.35999965667725,25.7675552368164,10.4399995803833,25.418514251709,24.9300003051758,25.7299995422363,25.2475738525391,16.2199993133545,24.7600002288818,24.0856170654297,15.1700000762939,24.8199996948242,26.5392875671387,8.52999973297119,28.258243560791,25.769998550415,29.9365749359131,20.4699993133545,28.945,15.1699981689453,15.2400054931641,16.1100006103516,15.1600036621094,17.8596954345703
2026-08-10 17:30:00,Eurocrystal,26.0141925811768,7.71499991416931,22.9007730484009,7.41499972343445,17.9109344482422,7.4599997997284,22.9733219146729,7.40999984741211,23.9799995422364,25.8367519378662,7.43999981880188,25.7995538711548,10.6849994659424,25.4124631881714,24.9599990844727,25.7449998855591,25.1395254135132,16.7199993133545,24.7649993896484,24.1133289337158,15.4449996948243,24.7999992370605,25.2594451904297,8.10999989509583,28.352204322815,25.6949996948243,29.631688117981,20.4300003051758,28.89,15.2200012207031,15.1650009155274,16.0749969482422,15.0600051879883,17.8161220550537
2026-08-10 17:45:00,Eurocrystal,25.8483905792236,6.96999979019165,23.0226039886475,8.28999996185303,17.7528762817383,8.36999988555908,22.9350414276123,7.5,23.9899997711182,26.2592811584473,8.13000011444092,25.8314933776855,10.9299993515015,25.4045486450195,25,25.75,25.1053485870361,17.0399990081787,24.7899990081787,24.1315498352051,15.7399997711182,24.7999992370605,25.2433452606201,8.72999954223633,28.427433013916,25.6599998474121,29.9392127990723,20.4200000762939,28.835,15.2799987792969,15.1300048828125,16.0199966430664,15.0500030517578,17.8596954345703
